"type","location_code","identity","name"
"WARD",15664,4014701,"Thị trấn Triệu Sơn"
"WARD",15667,4014703,"Xã Thọ Sơn"
"WARD",15670,4014705,"Xã Thọ Bình"
"WARD",15673,4014707,"Xã Thọ Tiến"
"WARD",15676,4014709,"Xã Hợp Lý"
"WARD",15679,4014711,"Xã Hợp Tiến"
"WARD",15682,4014713,"Xã Hợp Thành"
"WARD",15685,4014715,"Xã Triệu Thành"
"WARD",15688,4014717,"Xã Hợp Thắng"
"WARD",15691,4014719,"Xã Minh Sơn"
"WARD",15694,4014721,"Xã Minh Dân"
"WARD",15697,4014723,"Xã Minh Châu"
"DISTRICT",157,30515,"Huyện Lạc Sơn"
"WARD",15700,4014725,"Xã Dân Lực"
"WARD",15703,4014727,"Xã Dân Lý"
"WARD",15706,4014729,"Xã Dân Quyền"
"WARD",15709,4014731,"Xã An Nông"
"WARD",15712,4014733,"Xã Văn Sơn"
"WARD",15715,4014735,"Xã Thái Hòa"
"WARD",15721,4014739,"Xã Đồng Lợi"
"WARD",15724,4014741,"Xã Đồng Tiến"
"WARD",15727,4014743,"Xã Đồng Thắng"
"WARD",15730,4014745,"Xã Tiến Nông"
"WARD",15733,4014747,"Xã Khuyến Nông"
"WARD",15736,4014749,"Xã Xuân Thịnh"
"WARD",15739,4014751,"Xã Xuân Lộc"
"WARD",15742,4014753,"Xã Thọ Dân"
"WARD",15745,4014755,"Xã Xuân Thọ"
"WARD",15748,4014757,"Xã Thọ Tân"
"WARD",15751,4014759,"Xã Thọ Ngọc"
"WARD",15754,4014761,"Xã Thọ Cường"
"WARD",15757,4014763,"Xã Thọ Phú"
"WARD",15760,4014765,"Xã Thọ Vực"
"WARD",15763,4014767,"Xã Thọ Thế"
"WARD",15766,4014769,"Xã Nông Trường"
"WARD",15769,4014771,"Xã Bình Sơn"
"WARD",15775,4014102,"Xã Thiệu Ngọc"
"WARD",15778,4014103,"Xã Thiệu Vũ"
"WARD",15781,4014105,"Xã Thiệu Phúc"
"WARD",15784,4014107,"Xã Thiệu Tiến"
"WARD",15787,4014109,"Xã Thiệu Công"
"WARD",15790,4014111,"Xã Thiệu Phú"
"WARD",15793,4014115,"Xã Thiệu Long"
"WARD",15796,4014117,"Xã Thiệu Giang"
"WARD",15799,4014119,"Xã Thiệu Duy"
"DISTRICT",158,30519,"Huyện Yên Thủy"
"WARD",15802,4014121,"Xã Thiệu Nguyên"
"WARD",15805,4014123,"Xã Thiệu Hợp"
"WARD",15808,4014125,"Xã Thiệu Thịnh"
"WARD",15811,4014127,"Xã Thiệu Quang"
"WARD",15814,4014129,"Xã Thiệu Thành"
"WARD",15817,4014131,"Xã Thiệu Toán"
"WARD",15820,4014133,"Xã Thiệu Chính"
"WARD",15823,4014135,"Xã Thiệu Hòa"
"WARD",15826,4014137,"Xã Thiệu Minh"
"WARD",15829,4014139,"Xã Thiệu Tâm"
"WARD",15832,4014141,"Xã Thiệu Viên"
"WARD",15835,4014143,"Xã Thiệu Lý"
"WARD",15838,4014145,"Xã Thiệu Vận"
"WARD",15841,4014147,"Xã Thiệu Trung"
"WARD",15850,4010170,"Xã Thiệu Vân"
"WARD",15853,4014155,"Xã Thiệu Giao"
"WARD",15856,4010181,"Xã Thiệu Khánh"
"WARD",15859,4010183,"Xã Thiệu Dương"
"WARD",15865,4014301,"Thị trấn Bút Sơn"
"WARD",15868,4010143,"Phường Tào Xuyên"
"WARD",15871,4014303,"Xã Hoằng Giang"
"WARD",15874,4014305,"Xã Hoằng Xuân"
"WARD",15877,4014307,"Xã Hoằng Khánh"
"WARD",15880,4014309,"Xã Hoằng Phượng"
"WARD",15883,4014311,"Xã Hoằng Phú"
"WARD",15886,4014313,"Xã Hoằng Quỳ"
"WARD",15889,4014315,"Xã Hoằng Kim"
"WARD",15892,4014317,"Xã Hoằng Trung"
"WARD",15895,4014319,"Xã Hoằng Trinh"
"WARD",15898,4014321,"Xã Hoằng Sơn"
"DISTRICT",159,30517,"Huyện Lạc Thủy"
"WARD",15901,4014323,"Xã Hoằng Lương"
"WARD",15904,4014325,"Xã Hoằng Xuyên"
"WARD",15907,4014327,"Xã Hoằng Cát"
"WARD",15910,4014329,"Xã Hoằng Khê"
"WARD",15913,4010176,"Xã Hoằng Lý"
"WARD",15916,4014313,"Xã Hoằng Quỳ"
"WARD",15919,4014335,"Xã Hoằng Hợp"
"WARD",15925,4010160,"Xã Hoằng Quang"
"WARD",15928,4014341,"Xã Hoằng Minh"
"WARD",15931,4014343,"Xã Hoằng Phúc"
"WARD",15934,4014345,"Xã Hoằng Đức"
"WARD",15937,4014347,"Xã Hoằng Hà"
"WARD",15940,4014349,"Xã Hoằng Đạt"
"WARD",15943,4014351,"Xã Hoằng Vinh"
"WARD",15946,4014353,"Xã Hoằng Đạo"
"WARD",15949,4014355,"Xã Hoằng Thắng"
"WARD",15952,4014357,"Xã Hoằng Đồng"
"WARD",15955,4014359,"Xã Hoằng Thái"
"WARD",15958,4014361,"Xã Hoằng Thịnh"
"WARD",15961,4014389,"Xã Hoằng Thanh"
"WARD",15964,4014365,"Xã Hoằng Lộc"
"WARD",15967,4014367,"Xã Hoằng Trạch"
"WARD",15970,4010147,"Xã Hoằng Đại"
"WARD",15973,4014371,"Xã Hoằng Phong"
"WARD",15976,4014373,"Xã Hoằng Lưu"
"WARD",15979,4014375,"Xã Hoằng Châu"
"WARD",15982,4014377,"Xã Hoằng Tân"
"WARD",15985,4014379,"Xã Hoằng Yến"
"WARD",15988,4014381,"Xã Hoằng Tiến"
"WARD",15991,4014383,"Xã Hoằng Hải"
"WARD",15994,4014385,"Xã Hoằng Ngọc"
"WARD",15997,4014357,"Xã Hoằng Đồng"
"WARD",16000,4014389,"Xã Hoằng Thanh"
"WARD",16003,4014311,"Xã Hoằng Phú"
"WARD",16006,4014393,"Xã Hoằng Trường"
"WARD",16012,4013901,"Thị trấn Hậu Lộc"
"WARD",16015,4013903,"Xã Đồng Lộc"
"WARD",16018,4013905,"Xã Đại Lộc"
"WARD",16021,4013907,"Xã Triệu Lộc"
"WARD",16024,4013901,"Thị trấn Hậu Lộc"
"WARD",16027,4013911,"Xã Tiến Lộc"
"WARD",16030,4013913,"Xã Lộc Sơn"
"WARD",16033,4013915,"Xã Cầu Lộc"
"WARD",16036,4013917,"Xã Thành Lộc"
"WARD",16039,4013919,"Xã Tuy Lộc"
"WARD",16042,4013921,"Xã Phong Lộc"
"WARD",16045,4013923,"Xã Mỹ Lộc"
"WARD",16048,4013925,"Xã Văn Lộc"
"WARD",16051,4013927,"Xã Thuần Lộc"
"WARD",16054,4013929,"Xã Lộc Tân"
"WARD",16057,4013931,"Xã Xuân Lộc"
"WARD",16060,4013933,"Xã Thịnh Lộc"
"WARD",16063,4013943,"Xã Hòa Lộc"
"WARD",16066,4013937,"Xã Liên Lộc"
"WARD",16069,4013939,"Xã Quang Lộc"
"WARD",16072,4013941,"Xã Phú Lộc"
"WARD",16075,4013943,"Xã Hòa Lộc"
"WARD",16078,4013945,"Xã Minh Lộc"
"WARD",16081,4013947,"Xã Hưng Lộc"
"WARD",16084,4013949,"Xã Hải Lộc"
"WARD",16087,4013951,"Xã Đa Lộc"
"WARD",16090,4013953,"Xã Ngư Lộc"
"WARD",16093,4013301,"Thị trấn Nga Sơn"
"WARD",16096,4013303,"Xã Ba Đình"
"WARD",16099,4013305,"Xã Nga Vịnh"
"WARD",16102,4013307,"Xã Nga Văn"
"WARD",16105,4013309,"Xã Nga Thiện"
"WARD",16108,4013311,"Xã Nga Tiến"
"WARD",16117,4013317,"Xã Nga Trung"
"WARD",16120,4013319,"Xã Nga Bạch"
"WARD",16123,4013321,"Xã Nga Thanh"
"WARD",16126,4013323,"Xã Nga Hưng"
"WARD",16129,4013325,"Xã Nga Mỹ"
"WARD",16132,4013327,"Xã Nga Yên"
"WARD",16135,4013329,"Xã Nga Giáp"
"WARD",16138,4013331,"Xã Nga Hải"
"WARD",16141,4013321,"Xã Nga Thanh"
"WARD",16144,4013335,"Xã Nga An"
"WARD",16147,4013337,"Xã Nga Phú"
"WARD",16150,4013339,"Xã Nga Điền"
"WARD",16153,4013341,"Xã Nga Tân"
"WARD",16156,4013343,"Xã Nga Thủy"
"WARD",16159,4013345,"Xã Nga Liên"
"WARD",16162,4013347,"Xã Nga Thái"
"WARD",16165,4013349,"Xã Nga Thạch"
"WARD",16168,4013351,"Xã Nga Thắng"
"WARD",16171,4013353,"Xã Nga Trường"
"WARD",16174,4012501,"Thị trấn Yên Cát"
"WARD",16177,4012508,"Xã Bãi Trành"
"WARD",16180,4012506,"Xã Xuân Hòa"
"WARD",16183,4012505,"Xã Xuân Bình"
"WARD",16186,4012507,"Xã Hóa Quỳ"
"WARD",16189,4012509,"Xã Xuân Quỳ"
"WARD",16192,4012511,"Xã Yên Lễ"
"WARD",16195,4012513,"Xã Cát Vân"
"WARD",16198,4012515,"Xã Cát Tân"
"WARD",16201,4012517,"Xã Tân Bình"
"WARD",16204,4012519,"Xã Bình Lương"
"WARD",16207,4012521,"Xã Thanh Quân"
"WARD",16210,4012523,"Xã Thanh Xuân"
"WARD",16213,4012524,"Xã Thanh Hòa"
"WARD",16216,4012525,"Xã Thanh Phong"
"WARD",16219,4012527,"Xã Thanh Lâm"
"WARD",16222,4012529,"Xã Thanh Sơn"
"WARD",16225,4012531,"Xã Thượng Ninh"
"WARD",16228,4012702,"Thị trấn Bến Sung"
"WARD",16231,4012729,"Xã Cán Khê"
"WARD",16234,4012727,"Xã Xuân Du"
"WARD",16237,4012715,"Xã Xuân Thọ"
"WARD",16240,4012725,"Xã Phượng Nghi"
"WARD",16243,4012723,"Xã Mậu Lâm"
"WARD",16246,4012717,"Xã Xuân Khang"
"WARD",16249,4012721,"Xã Phú Nhuận"
"WARD",16252,4012719,"Xã Hải Long"
"WARD",16255,4012731,"Xã Hải Vân"
"WARD",16258,4012705,"Xã Xuân Thái"
"WARD",16261,4012711,"Xã Xuân Phúc"
"WARD",16264,4012709,"Xã Yên Thọ"
"WARD",16267,4012707,"Xã Yên Lạc"
"WARD",16270,4012713,"Xã Phúc Đường"
"WARD",16273,4012703,"Xã Thanh Tân"
"WARD",16276,4012701,"Xã Thanh Kỳ"
"WARD",16279,4015101,"Thị trấn Nông Cống"
"WARD",16282,4015105,"Xã Tân Phúc"
"WARD",16285,4015107,"Xã Tân Thọ"
"WARD",16288,4015119,"Xã Hoàng Sơn"
"WARD",16291,4015109,"Xã Tân Khang"
"WARD",16294,4015117,"Xã Hoàng Giang"
"WARD",16297,4015111,"Xã Trung Chính"
"WARD",16300,4015115,"Xã Trung Ý"
"WARD",16303,4015113,"Xã Trung Thành"
"WARD",16306,4015123,"Xã Tế Tân"
"WARD",16309,4015127,"Xã Tế Thắng"
"WARD",16315,4015125,"Xã Tế Lợi"
"WARD",16318,4015121,"Xã Tế Nông"
"WARD",16321,4015131,"Xã Minh Nghĩa"
"WARD",16324,4015129,"Xã Minh Khôi"
"WARD",16327,4015137,"Xã Vạn Hòa"
"WARD",16330,4015163,"Xã Trường Trung"
"WARD",16333,4015135,"Xã Vạn Thắng"
"WARD",16336,4015161,"Xã Trường Giang"
"WARD",16339,4015139,"Xã Vạn Thiện"
"WARD",16342,4015141,"Xã Thăng Long"
"WARD",16345,4015165,"Xã Trường Minh"
"WARD",16348,4015159,"Xã Trường Sơn"
"WARD",16351,4015145,"Xã Thăng Bình"
"WARD",16354,4015147,"Xã Công Liêm"
"WARD",16357,4015153,"Xã Tượng Văn"
"WARD",16360,4015143,"Xã Thăng Thọ"
"WARD",16363,4015155,"Xã Tượng Lĩnh"
"WARD",16366,4015157,"Xã Tượng Sơn"
"WARD",16369,4015149,"Xã Công Chính"
"WARD",16372,4015151,"Xã Công Bình"
"WARD",16375,4015152,"Xã Yên Mỹ"
"WARD",16378,4014501,"Thị trấn Rừng Thông"
"WARD",16381,4014503,"Xã Đông Hoàng"
"WARD",16384,4014505,"Xã Đông Ninh"
"WARD",16387,4014507,"Xã Đông Khê"
"WARD",16390,4014509,"Xã Đông Hòa"
"WARD",16393,4014511,"Xã Đông Yên"
"WARD",16396,4010141,"Xã Đông Lĩnh"
"WARD",16399,4014515,"Xã Đông Minh"
"DISTRICT",164,21501,"Thành phố Thái Nguyên"
"WARD",16402,4014517,"Xã Đông Thanh"
"WARD",16405,4014519,"Xã Đông Tiến"
"WARD",16408,4014521,"Xã Đông Anh"
"WARD",16414,4014525,"Xã Đông Thịnh"
"WARD",16417,4014527,"Xã Đông Văn"
"WARD",16420,4014529,"Xã Đông Phú"
"WARD",16423,4014531,"Xã Đông Nam"
"WARD",16426,4014533,"Xã Đông Quang"
"WARD",16429,4010172,"Xã Đông Vinh"
"WARD",16432,4010171,"Xã Đông Tân"
"WARD",16435,4010177,"Xã Đông Hưng"
"WARD",16441,4010146,"Xã Quảng Thịnh"
"WARD",16447,4014907,"Xã Quảng Trạch"
"WARD",16453,4014911,"Xã Quảng Đức"
"WARD",16456,4014913,"Xã Quảng Định"
"WARD",16459,4010179,"Xã Quảng Đông"
"WARD",16462,4014917,"Xã Quảng Nhân"
"WARD",16465,4014919,"Xã Quảng Ninh"
"WARD",16468,4014921,"Xã Quảng Bình"
"WARD",16471,4014923,"Xã Quảng Hợp"
"WARD",16474,4014925,"Xã Quảng Văn"
"WARD",16477,4014927,"Xã Quảng Long"
"WARD",16480,4014929,"Xã Quảng Yên"
"WARD",16483,4014931,"Xã Quảng Hòa"
"WARD",16489,4014935,"Xã Quảng Khê"
"WARD",16492,4014937,"Xã Quảng Trung"
"WARD",16495,4014939,"Xã Quảng Chính"
"WARD",16498,4014941,"Xã Quảng Ngọc"
"DISTRICT",165,21503,"Thành phố Sông Công"
"WARD",16501,4014943,"Xã Quảng Trường"
"WARD",16504,4014945,"Xã Quảng Phúc"
"WARD",16507,4010180,"Xã Quảng Cát"
"WARD",16510,4014949,"Xã Quảng Vọng"
"WARD",16513,4010521,"Xã Quảng Minh"
"WARD",16516,4010515,"Xã Quảng Hùng"
"WARD",16519,4014955,"Xã Quảng Giao"
"WARD",16522,4010164,"Xã Quảng Phú"
"WARD",16525,4010145,"Xã Quảng Tâm"
"WARD",16528,4010519,"Phường Quảng Thọ"
"WARD",16531,4010517,"Phường Quảng Châu"
"WARD",16534,4010513,"Phường Quảng Vinh"
"WARD",16537,4010511,"Xã Quảng Đại"
"WARD",16540,4014969,"Xã Quảng Hải"
"WARD",16543,4014971,"Xã Quảng Lưu"
"WARD",16546,4014973,"Xã Quảng Lộc"
"WARD",16552,4014977,"Xã Quảng Nham"
"WARD",16555,4014979,"Xã Quảng Thạch"
"WARD",16558,4014981,"Xã Quảng Thái"
"WARD",16564,4015337,"Xã Hải Châu"
"WARD",16567,4015305,"Xã Thanh Thủy"
"WARD",16570,4015303,"Xã Thanh Sơn"
"WARD",16573,4015307,"Xã Triêu Dương"
"WARD",16576,4015339,"Xã Hải Ninh"
"WARD",16579,4015313,"Xã Anh Sơn"
"WARD",16582,4015309,"Xã Ngọc Lĩnh"
"WARD",16585,4015341,"Xã Hải An"
"WARD",16588,4015315,"Xã Hùng Sơn"
"WARD",16591,4015311,"Xã Các Sơn"
"WARD",16594,4015343,"Xã Tân Dân"
"WARD",16597,4015345,"Xã Hải Lĩnh"
"WARD",16600,4015317,"Xã Định Hải"
"WARD",16603,4015327,"Xã Phú Sơn"
"WARD",16606,4015347,"Xã Ninh Hải"
"WARD",16609,4015321,"Xã Nguyên Bình"
"WARD",16612,4015319,"Xã Hải Nhân"
"WARD",16615,4015349,"Xã Hải Hòa"
"WARD",16618,4015351,"Xã Bình Minh"
"WARD",16621,4015353,"Xã Hải Thanh"
"WARD",16624,4015325,"Xã Phú Lâm"
"WARD",16627,4015323,"Xã Xuân Lâm"
"WARD",16630,4015329,"Xã Trúc Lâm"
"WARD",16633,4015355,"Xã Hải Bình"
"WARD",16636,4015333,"Xã Tân Trường"
"WARD",16639,4015331,"Xã Tùng Lâm"
"WARD",16642,4015357,"Xã Tĩnh Hải"
"WARD",16645,4015361,"Xã Mai Lâm"
"WARD",16648,4015335,"Xã Trường Lâm"
"WARD",16651,4015359,"Xã Hải Yến"
"WARD",16654,4015367,"Xã Hải Thượng"
"WARD",16657,4015363,"Xã Nghi Sơn"
"WARD",16660,4015365,"Xã Hải Hà"
"WARD",16663,4030123,"Phường Đông Vĩnh"
"WARD",16666,4030103,"Phường Hà Huy Tập"
"WARD",16669,4030107,"Phường Lê Lợi"
"WARD",16670,4030108,"Phường Quán Bàu"
"WARD",16672,4030109,"Phường Hưng Bình"
"WARD",16673,4030126,"Phường Hưng Phúc"
"WARD",16675,4030125,"Phường Hưng Dũng"
"WARD",16678,4030112,"Phường Cửa Nam"
"WARD",16681,4030113,"Phường Quang Trung"
"WARD",16684,4030105,"Phường Đội Cung"
"WARD",16687,4030101,"Phường Lê Mao"
"WARD",16690,4030115,"Phường Trường Thi"
"WARD",16693,4030121,"Phường Bến Thủy"
"WARD",16696,4030117,"Phường Hồng Sơn"
"WARD",16699,4030119,"Phường Trung Đô"
"DISTRICT",167,21505,"Huyện Định Hóa"
"WARD",16702,4030127,"Xã Nghi Phú"
"WARD",16705,4030129,"Xã Hưng Đông"
"WARD",16708,4030131,"Xã Hưng Lộc"
"WARD",16711,4030133,"Xã Hưng Hòa"
"WARD",16714,4030135,"Phường Vinh Tân"
"WARD",16717,4030303,"Phường Nghi Thuỷ"
"WARD",16720,4030301,"Phường Nghi Tân"
"WARD",16723,4030305,"Phường Thu Thuỷ"
"WARD",16726,4030307,"Phường Nghi Hòa"
"WARD",16729,4030309,"Phường Nghi Hải"
"WARD",16732,4030313,"Phường Nghi Hương"
"WARD",16735,4030311,"Phường Nghi Thu"
"WARD",16738,4030501,"Thị trấn Kim Sơn"
"WARD",16741,4030503,"Xã Thông Thụ"
"WARD",16744,4030505,"Xã Đồng Văn"
"WARD",16747,4030507,"Xã Hạnh Dịch"
"WARD",16750,4030509,"Xã Tiền Phong"
"WARD",16753,4030511,"Xã Nậm Giải"
"WARD",16756,4030515,"Xã Tri Lễ"
"WARD",16759,4030513,"Xã Châu Kim"
"WARD",16762,4030519,"Xã Mường Nọc"
"WARD",16763,4030520,"Xã Quế Sơn"
"WARD",16765,4030517,"Xã Châu Thôn"
"WARD",16768,4030521,"Xã Nậm Nhoóng"
"WARD",16771,4030523,"Xã Quang Phong"
"WARD",16774,4030525,"Xã Căm Muộn"
"WARD",16777,4030701,"Thị trấn Tân Lạc"
"WARD",16780,4030703,"Xã Châu Bính"
"WARD",16783,4030705,"Xã Châu Thuận"
"WARD",16786,4030713,"Xã Châu Hội"
"WARD",16789,4030715,"Xã Châu Nga"
"WARD",16792,4030707,"Xã Châu Tiến"
"WARD",16795,4030711,"Xã Châu Hạnh"
"WARD",16798,4030709,"Xã Châu Thắng"
"DISTRICT",168,21509,"Huyện Phú Lương"
"WARD",16801,4030717,"Xã Châu Phong"
"WARD",16804,4030703,"Xã Châu Bính"
"WARD",16807,4030723,"Xã Châu Hoàn"
"WARD",16810,4030721,"Xã Diễn Lâm"
"WARD",16813,4030901,"Thị trấn Mường Xén"
"WARD",16816,4030907,"Xã Mỹ Lý"
"WARD",16819,4030905,"Xã Bắc Lý"
"WARD",16822,4030903,"Xã Keng Đu"
"WARD",16825,4030909,"Xã Đoọc Mạy"
"WARD",16828,4030913,"Xã Huồi Tụ"
"WARD",16831,4030915,"Xã Mường Lống"
"WARD",16834,4030911,"Xã Na Loi"
"WARD",16837,4030917,"Xã Nậm Cắn"
"WARD",16840,4030919,"Xã Bảo Nam"
"WARD",16843,4030921,"Xã Phà Đánh"
"WARD",16846,4030925,"Xã Bảo Thắng"
"WARD",16849,4030923,"Xã Hữu Lập"
"WARD",16852,4030927,"Xã Tà Cạ"
"WARD",16855,4030935,"Xã Chiêu Lưu"
"WARD",16858,4030929,"Xã Mường Típ"
"WARD",16861,4030933,"Xã Hữu Kiệm"
"WARD",16864,4030931,"Xã Tây Sơn"
"WARD",16867,4030937,"Xã Mường Ải"
"WARD",16870,4030939,"Xã Na Ngoi"
"WARD",16873,4030917,"Xã Nậm Cắn"
"WARD",16876,4031501,"Thị trấn Hòa Bình"
"WARD",16879,4031529,"Xã Mai Sơn"
"WARD",16882,4031531,"Xã Nhôn Mai"
"WARD",16885,4031523,"Xã Hữu Khuông"
"DISTRICT",169,21511,"Huyện Đồng Hỷ"
"WARD",16900,4031537,"Xã Yên Tĩnh"
"WARD",16903,4031541,"Xã Nga My"
"WARD",16904,4031543,"Xã Xiêng My"
"WARD",16906,4031517,"Xã Lượng Minh"
"WARD",16909,4031535,"Xã Yên Hòa"
"WARD",16912,4031533,"Xã Yên Na"
"WARD",16915,4031515,"Xã Lưu Kiền"
"WARD",16918,4031511,"Xã Thạch Giám"
"WARD",16921,4031513,"Xã Xá Lượng"
"WARD",16924,4031507,"Xã Tam Thái"
"WARD",16927,4031505,"Xã Tam Đình"
"WARD",16930,4031539,"Xã Yên Thắng"
"WARD",16933,4031503,"Xã Tam Quang"
"WARD",16936,4031509,"Xã Tam Hợp"
"WARD",16939,4031401,"Phường Hòa Hiếu"
"WARD",16941,4031364,"Thị trấn Nghĩa Đàn"
"WARD",16942,4031317,"Xã Nghĩa Mai"
"WARD",16945,4031319,"Xã Nghĩa Yên"
"WARD",16948,4031323,"Xã Nghĩa Lạc"
"WARD",16951,4031321,"Xã Nghĩa Lâm"
"WARD",16954,4031305,"Xã Nghĩa Sơn"
"WARD",16957,4031331,"Xã Nghĩa Lợi"
"WARD",16960,4031307,"Xã Nghĩa Bình"
"WARD",16963,4031333,"Xã Nghĩa Thọ"
"WARD",16966,4031329,"Xã Nghĩa Minh"
"WARD",16969,4031363,"Xã Nghĩa Phú"
"WARD",16972,4031325,"Xã Nghĩa Hưng"
"WARD",16975,4031303,"Xã Nghĩa Hồng"
"WARD",16978,4031327,"Xã Nghĩa Thịnh"
"WARD",16981,4031339,"Xã Nghĩa Trung"
"WARD",16984,4031341,"Xã Nghĩa Hội"
"WARD",16987,4031315,"Xã Nghĩa Tân"
"WARD",16990,4031335,"Xã Nghĩa Thắng"
"WARD",16993,4031407,"Phường Quang Phong"
"WARD",16994,4031405,"Phường Quang Tiến"
"WARD",16996,4031313,"Xã Nghĩa Hiếu"
"WARD",16999,4031343,"Xã Nghĩa Liên"
"PROVINCE",17,305,"Hòa Bình"
"DISTRICT",170,21507,"Huyện Võ Nhai"
"WARD",17002,4031411,"Xã Nghĩa Hòa"
"WARD",17003,4031403,"Phường Long Sơn"
"WARD",17005,4031415,"Xã Nghĩa Tiến"
"WARD",17008,4031409,"Xã Nghĩa Mỹ"
"WARD",17011,4031417,"Xã Tây Hiếu"
"WARD",17014,4031419,"Xã Nghĩa Thuận"
"WARD",17017,4031413,"Xã Đông Hiếu"
"WARD",17020,4031357,"Xã Nghĩa Đức"
"WARD",17023,4031351,"Xã Nghĩa An"
"WARD",17026,4031353,"Xã Nghĩa Long"
"WARD",17029,4031361,"Xã Nghĩa Lộc"
"WARD",17032,4031359,"Xã Nghĩa Khánh"
"WARD",17035,4031101,"Thị trấn Quỳ Hợp"
"WARD",17038,4031109,"Xã Yên Hợp"
"WARD",17041,4031107,"Xã Châu Tiến"
"WARD",17044,4031105,"Xã Châu Hồng"
"WARD",17047,4031141,"Xã Đồng Hợp"
"WARD",17050,4031111,"Xã Châu Thành"
"WARD",17053,4031113,"Xã Liên Hợp"
"WARD",17056,4031115,"Xã Châu Lộc"
"WARD",17059,4031117,"Xã Tam Hợp"
"WARD",17062,4031119,"Xã Châu Cường"
"WARD",17065,4031121,"Xã Châu Quang"
"WARD",17068,4031123,"Xã Thọ Hợp"
"WARD",17071,4031103,"Xã Minh Hợp"
"WARD",17074,4031125,"Xã Nghĩa Xuân"
"WARD",17077,4031127,"Xã Châu Thái"
"WARD",17080,4031129,"Xã Châu Đình"
"WARD",17083,4031133,"Xã Văn Lợi"
"WARD",17086,4031135,"Xã Nam Sơn"
"WARD",17089,4031131,"Xã Châu Lý"
"WARD",17092,4031139,"Xã Hạ Sơn"
"WARD",17095,4031137,"Xã Bắc Sơn"
"WARD",17098,4031701,"Thị trấn Cầu Giát"
"DISTRICT",171,21513,"Huyện Đại Từ"
"WARD",17101,4031703,"Xã Quỳnh Thắng"
"WARD",17104,4033805,"Xã Quỳnh Vinh"
"WARD",17107,4033807,"Xã Quỳnh Lộc"
"WARD",17110,4033811,"Phường Quỳnh Thiện"
"WARD",17113,4033815,"Xã Quỳnh Lập"
"WARD",17116,4033809,"Xã Quỳnh Trang"
"WARD",17119,4031725,"Xã Quỳnh Tân"
"WARD",17122,4031719,"Xã Quỳnh Châu"
"WARD",17125,4033867,"Phường Mai Hùng"
"WARD",17128,4033813,"Phường Quỳnh Dị"
"WARD",17131,4033823,"Phường Quỳnh Xuân"
"WARD",17134,4033817,"Phường Quỳnh Phương"
"WARD",17137,4033869,"Xã Quỳnh Liên"
"WARD",17140,4031763,"Xã Tân Sơn"
"WARD",17143,4031721,"Xã Quỳnh Văn"
"WARD",17146,4031765,"Xã Ngọc Sơn"
"WARD",17149,4031727,"Xã Quỳnh Tam"
"WARD",17152,4031729,"Xã Quỳnh Hoa"
"WARD",17155,4031731,"Xã Quỳnh Thạch"
"WARD",17158,4031745,"Xã Quỳnh Bảng"
"WARD",17161,4031733,"Xã Quỳnh Mỹ"
"WARD",17164,4031741,"Xã Quỳnh Thanh"
"WARD",17167,4031735,"Xã Quỳnh Hậu"
"WARD",17170,4031747,"Xã Quỳnh Lâm"
"WARD",17173,4031751,"Xã Quỳnh Đôi"
"WARD",17176,4031753,"Xã Quỳnh Lương"
"WARD",17179,4031749,"Xã Quỳnh Hồng"
"WARD",17182,4031759,"Xã Quỳnh Yên"
"WARD",17185,4031757,"Xã Quỳnh Bá"
"WARD",17188,4031761,"Xã Quỳnh Minh"
"WARD",17191,4031737,"Xã Quỳnh Diện"
"WARD",17194,4031739,"Xã Quỳnh Hưng"
"WARD",17197,4031755,"Xã Quỳnh Giang"
"DISTRICT",172,21517,"Thị xã Phổ Yên"
"WARD",17200,4031743,"Xã Quỳnh Ngọc"
"WARD",17203,4031771,"Xã Quỳnh Nghĩa"
"WARD",17206,4031777,"Xã An Hòa"
"WARD",17209,4031775,"Xã Tiến Thủy"
"WARD",17212,4031779,"Xã Sơn Hải"
"WARD",17215,4031773,"Xã Quỳnh Thọ"
"WARD",17218,4031781,"Xã Quỳnh Thuận"
"WARD",17221,4031783,"Xã Quỳnh Long"
"WARD",17224,4031704,"Xã Tân Thắng"
"WARD",17227,4032101,"Thị trấn Con Cuông"
"WARD",17230,4032103,"Xã Bình Chuẩn"
"WARD",17233,4032105,"Xã Lạng Khê"
"WARD",17236,4032107,"Xã Cam Lâm"
"WARD",17239,4032113,"Xã Thạch Ngàn"
"WARD",17242,4032109,"Xã Đôn Phục"
"WARD",17245,4032111,"Xã Mậu Đức"
"WARD",17248,4032115,"Xã Châu Khê"
"WARD",17251,4032117,"Xã Chi Khê"
"WARD",17254,4032119,"Xã Bồng Khê"
"WARD",17257,4032121,"Xã Yên Khê"
"WARD",17260,4032123,"Xã Lục Dạ"
"WARD",17263,4032125,"Xã Môn Sơn"
"WARD",17266,4031901,"Thị trấn Tân Kỳ"
"WARD",17269,4031905,"Xã Tân Hợp"
"WARD",17272,4031903,"Xã Tân Phú"
"WARD",17275,4031907,"Xã Tân Xuân"
"WARD",17278,4031911,"Xã Giai Xuân"
"WARD",17281,4031909,"Xã Nghĩa Bình"
"WARD",17284,4031915,"Xã Nghĩa Đồng"
"WARD",17287,4031919,"Xã Đồng Văn"
"WARD",17290,4031913,"Xã Nghĩa Thái"
"WARD",17293,4031917,"Xã Nghĩa Hợp"
