code,zipcode,destcode
INDOKI_KI21_KI2115,75564,SMD20107
INDOKI_KI21_KI2116,75571,SMD20109
INDOKI_KI21_KI2117,75572,SMD20132
INDOKI_KI21_KI22,75512,SMD20100
INDOKI_KI25_KI25,75131,SMD10005
INDOKI_KI25_KI2501,75117,SMD10009
INDOKI_KI25_KI2502,75118,SMD10011
INDOKI_KI25_KI2503,75124,SMD10010
INDOKI_KI25_KI2504,75126,SMD10012
INDOKI_KI25_KI2505,75131,SMD10005
INDOKI_KI25_KI2506,75253,SMD10007
INDOKI_KI25_KI2508,75114,SMD10015
INDOKI_KI25_KI2510,75119,SMD10016
INDOKI_KI25_KI2511,75121,SMD10014
INDOKB_KB01_KB01,74581,PKY20316
INDOKB_KB01_KB0101,78766,PNK20202
INDOKB_KB01_KB0102,78753,PNK20210
INDOKB_KB01_KB0103,78758,PNK20219
INDOKB_KB01_KB0104,78761,PNK20203
INDOKB_KB01_KB0105,78762,PNK20204
INDOKB_KB01_KB0106,78754,PNK20205
INDOKB_KB01_KB0107,78755,PNK20206
INDOKB_KB01_KB0108,78763,PNK20207
INDOKB_KB01_KB0109,78768,PNK20208
INDOKB_KB01_KB0110,78764,PNK20209
INDOKB_KB01_KB0111,78763,PNK20227
INDOKB_KB01_KB0112,78756,PNK20220
INDOKB_KB01_KB0113,78752,PNK20221
INDOKB_KB01_KB0115,78757,PNK20222
INDOKB_KB01_KB0116,78759,PNK20218
INDOKB_KB01_KB0117,78769,PNK20223
INDOKB_KB01_KB0118,78714,PNK20226
INDOKB_KB01_KB0119,78716,PNK20225
INDOKB_KB01_KB0120,78772,PNK20211
INDOKB_KB01_KB0121,78765,PNK20212
INDOKB_KB01_KB0122,78771,PNK20213
INDOKB_KB01_KB0123,78773,PNK20214
INDOKB_KB01_KB0124,78774,PNK20215
INDOKB_KB01_KB0125,78775,PNK20224
INDOKB_KB01_KB0126,78767,PNK20201
INDOKB_KB02_KB0201,78855,PNK21301
INDOKB_KB02_KB0202,78857,PNK21304
INDOKB_KB02_KB0203,78853,PNK21302
INDOKB_KB02_KB0204,78856,PNK21303
INDOKB_KB02_KB0205,78852,PNK21300
INDOKB_KB02_KB0206,78855,PNK21305
INDOKB_KB03_KB03,74326,PKY20810
INDOKB_KB03_KB0301,78863,PNK10114
INDOKB_KB03_KB0302,78822,PNK10113
INDOKB_KB03_KB0303,78812,PNK10115
INDOKB_KB03_KB0304,78871,PNK10116
INDOKB_KB03_KB0305,78876,PNK10101
INDOKB_KB03_KB0306,78862,PNK10102
INDOKB_KB03_KB0307,78864,PNK10103
INDOKB_KB03_KB0308,78863,PNK10104
INDOKB_KB03_KB0309,78822,PNK10118
INDOKB_KB03_KB0310,78813,PNK10119
INDOKB_KB03_KB0311,78813,PNK10120
INDOKB_KB03_KB0312,78873,PNK10105
INDOKB_KB03_KB0313,78874,PNK10121
INDOKB_KB03_KB0314,78871,PNK10107
INDOKB_KB03_KB0315,78854,PNK10123
INDOKB_KB03_KB0316,78854,PNK10109
INDOKB_KB03_KB0317,78863,PNK10124
INDOKB_KB03_KB0318,78872,PNK10111
INDOKB_KB03_KB0319,78874,PNK10125
INDOKB_KB03_KB0320,78874,PNK10112
INDOKB_KB04_KB04,79211,PNK20600
INDOKB_KB04_KB0401,79211,PNK20600
INDOKB_KB04_KB0402,79271,PNK20613
INDOKB_KB04_KB0403,79286,PNK20606
INDOKB_KB04_KB0404,79283,PNK20601
INDOKB_KB04_KB0405,79281,PNK20612
INDOKB_KB04_KB0406,79283,PNK20611
INDOKB_KB04_KB0407,79181,PNK20607
INDOKB_KB04_KB0408,79281,PNK20602
INDOKB_KB04_KB0409,79284,PNK20603
INDOKB_KB04_KB0410,79285,PNK20604
INDOKB_KB04_KB0411,79286,PNK20614
INDOKB_KB04_KB0412,79211,PNK20616
INDOKB_KB04_KB0413,79271,PNK20605
INDOKB_KB04_KB0414,79271,PNK20615
INDOKB_KB04_KB0415,79283,PNK20608
INDOKB_KB04_KB0416,79214,PNK20609
INDOKB_KB04_KB0417,79251,PNK20610
INDOKB_KB05_KB0501,78385,PNK21208
INDOKB_KB05_KB0503,78384,PNK20902
INDOKB_KB05_KB0504,78382,PNK21207
INDOKB_KB05_KB0509,78392,PNK21206
INDOKB_KB06_KB0601,79365,PNK20701
INDOKB_KB06_KB0602,79364,PNK20712
INDOKB_KB06_KB0603,79357,PNK20711
INDOKB_KB06_KB0604,79367,PNK20707
INDOKB_KB06_KB0605,79355,PNK20702
INDOKB_KB06_KB0606,79363,PNK20703
INDOKB_KB06_KB0607,79362,PNK20704
INDOKB_KB06_KB0608,79364,PNK20705
INDOKB_KB06_KB0609,79366,PNK20708
INDOKB_KB06_KB0610,79357,PNK20700
INDOKB_KB06_KB0611,79358,PNK20709
INDOKB_KB06_KB0612,79356,PNK20706
INDOKB_KB06_KB0613,79363,PNK20710
INDOKB_KB07_KB0701,79671,PNK20811
INDOKB_KB07_KB0702,79671,PNK20811
INDOKB_KB07_KB0703,79681,PNK20803
INDOKB_KB07_KB0704,79682,PNK20804
INDOKB_KB07_KB0705,79672,PNK20800
INDOKB_KB07_KB0706,79672,PNK20810
INDOKB_KB07_KB0707,79672,PNK20809
INDOKB_KB07_KB0708,79673,PNK20805
INDOKB_KB07_KB0709,79675,PNK20807
INDOKB_KB07_KB0710,79674,PNK20808
INDOKB_KB07_KB0711,79674,PNK20812
INDOKB_KB08_KB08,78113,PNK10028
INDOKB_KB08_KB0801,78117,PNK10027
INDOKB_KB08_KB0802,78113,PNK10028
INDOKB_KB08_KB0803,78122,PNK10029
INDOKB_KB08_KB0804,78124,PNK10030
INDOKB_KB08_KB0805,78233,PNK10031
INDOKB_KB08_KB0806,78244,PNK10032
INDOKB_KB09_KB09,79462,PNK21000
INDOKB_KB09_KB0901,79453,PNK21008
INDOKB_KB09_KB0902,79454,PNK21001
INDOKB_KB09_KB0903,79154,PNK21009
INDOKB_KB09_KB0904,79466,PNK21002
INDOKB_KB09_KB0905,79453,PNK21003
INDOKB_KB09_KB0906,79462,PNK21011
INDOKB_KB09_KB0907,79467,PNK21010
INDOKB_KB09_KB0908,79453,PNK21017
INDOKB_KB09_KB0909,79462,PNK21000
INDOKB_KB09_KB0910,79462,PNK21012
INDOKB_KB09_KB0911,79463,PNK21004
INDOKB_KB09_KB0912,79452,PNK21005
INDOKB_KB09_KB0913,79452,PNK21018
INDOKB_KB09_KB0914,79453,PNK21013
INDOKB_KB09_KB0915,79465,PNK21015
INDOKB_KB09_KB0916,79461,PNK21006
INDOKB_KB09_KB0917,79465,PNK21016
INDOKB_KB09_KB0918,79465,PNK21007
INDOKB_KB09_KB0919,79417,PNK21014
INDOKB_KB10_KB10,78512,PNK10224
INDOKB_KB10_KB1001,78563,PNK10201
INDOKB_KB10_KB1002,78555,PNK10202
INDOKB_KB10_KB1003,78552,PNK10205
INDOKB_KB10_KB1004,78557,PNK10223
INDOKB_KB10_KB1005,78591,PNK10206
INDOKB_KB10_KB1006,78553,PNK10207
INDOKB_KB10_KB1007,78571,PNK10208
INDOKB_KB10_KB1008,78581,PNK10209
INDOKB_KB10_KB1009,78554,PNK10212
INDOKB_KB10_KB1010,78561,PNK10213
INDOKB_KB10_KB1011,78512,PNK10224
INDOKB_KB10_KB1012,78556,PNK10214
INDOKB_KB10_KB1013,78564,PNK10218
INDOKB_KB10_KB1014,78562,PNK10217
INDOKB_KB10_KB1015,78572,PNK10219
INDOKB_KB11_KB11,79582,PNK21100
INDOKB_KB11_KB1101,79586,PNK21101
INDOKB_KB11_KB1102,79586,PNK21101
INDOKB_KB11_KB1103,79587,PNK21102
INDOKB_KB11_KB1104,79585,PNK21104
INDOKB_KB11_KB1105,79584,PNK21103
INDOKB_KB11_KB1106,79582,PNK21100
INDOKB_KB11_KB1107,79583,PNK21106
INDOKB_KB12_KB12,79124,PNK10325
INDOKB_KB12_KB1201,79124,PNK10325
INDOKB_KB12_KB1202,79163,PNK10327
INDOKB_KB12_KB1203,79114,PNK10329
INDOKB_KB12_KB1204,79251,PNK10328
INDOKB_KB12_KB1205,79151,PNK10326
INDOKB_KB13_KB13,78617,PNK10400
INDOKB_KB13_KB1301,78684,PNK10401
INDOKB_KB13_KB1302,78663,PNK10419
INDOKB_KB13_KB1303,78691,PNK10403
INDOKB_KB13_KB1304,78693,PNK10406
INDOKB_KB13_KB1305,78694,PNK10405
INDOKB_KB13_KB1306,78656,PNK10420
INDOKB_KB13_KB1307,78652,PNK10407
INDOKB_KB13_KB1308,78654,PNK10409
INDOKB_KB13_KB1309,78653,PNK10408
INDOKB_KB13_KB1310,78662,PNK10413
INDOKB_KB13_KB1311,78683,PNK20806
INDOKB_KB13_KB1312,78617,PNK10400
INDOKB_KB13_KB1313,78655,PNK10421
INDOKB_KB13_KB1314,78661,PNK10417
INDOKB_KB14_KB14,78917,PNK20916
INDOKB_KB14_KB1401,78353,PNK20918
INDOKB_KB14_KB1402,78914,PNK20917
INDOKB_KB14_KB1403,78917,PNK20916
INDOKB_KB14_KB1404,78361,PNK20915
INDOKB_KB14_KB1405,78351,PNK20914
INDOKB_KB14_KB1406,78371,PNK20905
INDOKB_KB14_KB1407,78353,PNK20906
INDOKB_KB14_KB1408,78351,PNK20908
INDOKB_KB14_KB1409,78361,PNK20911
INDOKB_KB15_KB15,78767,PNK20200
INDOBL_BL01_BL01,82218,DPS20404
INDOBL_BL01_BL0101,82218,DPS20404
INDOBL_BL01_BL0102,82252,DPS20401
INDOBL_BL01_BL0103,82261,DPS20402
INDOBL_BL01_BL0104,82212,DPS20400
INDOBL_BL01_BL0105,82262,DPS20403
INDOBL_BL02_BL0201,80852,DPS20101
INDOBL_BL02_BL0202,80861,DPS20102
INDOBL_BL02_BL0203,80811,DPS20100
INDOBL_BL02_BL0205,80871,DPS20104
INDOBL_BL02_BL0206,80863,DPS20105
INDOBL_BL02_BL0207,80862,DPS20106
INDOBL_BL02_BL0208,80864,DPS20107
INDOBL_BL02_BL0209,80853,DPS20103
INDOBL_BL03_BL03,80716,DPS20502
INDOBL_BL03_BL0301,80752,DPS20504
INDOBL_BL03_BL0302,80761,DPS20501
INDOBL_BL03_BL0303,80716,DPS20502
INDOBL_BL03_BL0304,80771,DPS20503
INDOBL_BL04_BL0401,80352,DPS21101
INDOBL_BL04_BL0402,80361,DPS21109
INDOBL_BL04_BL0403,80361,DPS21109
INDOBL_BL04_BL0404,80361,DPS21110
INDOBL_BL04_BL0405,80351,DPS21100
INDOBL_BL04_BL0406,80353,DPS21108
INDOBL_BL05_BL05,80614,DPS20200
INDOBL_BL05_BL0501,80614,DPS20200
INDOBL_BL05_BL0502,80652,DPS20201
INDOBL_BL05_BL0503,80661,DPS20202
INDOBL_BL05_BL0504,80671,DPS20203
INDOBL_BL06_BL06,81119,DPS20609
INDOBL_BL06_BL0602,81119,DPS20609
INDOBL_BL06_BL0603,81154,DPS20602
INDOBL_BL06_BL0604,81155,DPS20603
INDOBL_BL06_BL0605,81172,DPS20604
INDOBL_BL06_BL0606,81171,DPS20605
INDOBL_BL06_BL0607,81153,DPS20606
INDOBL_BL06_BL0608,81161,DPS20607
INDOBL_BL06_BL0609,81173,DPS20608
INDOBL_BL06_BL0610,81152,DPS20601
INDOBL_BL07_BL07,80112,DPS10009
INDOBL_BL07_BL0701,80112,DPS10009
INDOBL_BL07_BL0702,80225,DPS10010
INDOBL_BL07_BL0703,80232,DPS10011
INDOBL_BL07_BL0704,80231,DPS10012
INDOBL_BL08_BL08,80515,DPS20300
INDOBL_BL08_BL0801,80581,DPS20301
INDOBL_BL08_BL0802,80515,DPS20300
INDOBL_BL08_BL0803,80572,DPS20302
INDOBL_BL08_BL0804,80582,DPS20303
INDOBL_BL08_BL0805,80552,DPS20304
INDOBL_BL08_BL0806,80561,DPS20305
INDOBL_BL08_BL0807,80571,DPS20306
INDOBL_BL09_BL09,82115,DPS20700
INDOBL_BL09_BL0901,82191,DPS20701
INDOBL_BL09_BL0903,82161,DPS20703
INDOBL_BL09_BL0904,82181,DPS20704
INDOBL_BL09_BL0905,82152,DPS20706
INDOBL_BL09_BL0906,82163,DPS20705
INDOBL_BL09_BL0907,82162,DPS20707
INDOBL_BL09_BL0910,82115,DPS20700
INDOBL_BL09_BL0911,82121,DPS20702
INDONB_LO01_LO01,84119,AMI20100
INDONB_LO01_LO0101,84153,AMI21101
INDONB_LO01_LO0102,84119,AMI20111
INDONB_LO01_LO0103,84173,AMI21102
INDONB_LO01_LO0104,84161,AMI21103
INDONB_LO01_LO0105,84162,AMI21104
INDONB_LO01_LO0106,84181,AMI21117
INDONB_LO01_LO0107,84182,AMI21105
INDONB_LO01_LO0108,84181,AMI21106
INDONB_LO01_LO0109,84111,AMI21107
INDONB_LO01_LO0110,84172,AMI21108
INDONB_LO01_LO0111,84119,AMI20115
INDONB_LO01_LO0112,84173,AMI21116
INDONB_LO01_LO0113,84172,AMI21115
INDONB_LO01_LO0114,84119,AMI20114
INDONB_LO01_LO0115,84116,AMI20112
INDONB_LO01_LO0116,84119,AMI20113
INDONB_LO01_LO0117,84191,AMI21109
INDONB_LO01_LO0118,84182,AMI21110
INDONB_LO01_LO0119,84162,AMI21114
INDONB_LO01_LO0120,84181,AMI21112
INDONB_LO01_LO0121,84152,AMI21113
INDONB_LO01_LO0122,84171,AMI21100
INDONB_LO01_LO0123,84191,AMI21111
INDONB_LO02_LO02,84219,AMI20200
INDONB_LO02_LO0201,84219,AMI20200
INDONB_LO02_LO0202,84271,AMI20201
INDONB_LO02_LO0203,84261,AMI20202
INDONB_LO02_LO0204,84252,AMI20203
INDONB_LO02_LO0206,84272,AMI20204
INDONB_LO02_LO0207,84261,AMI20205
INDONB_LO02_LO0208,84251,AMI20206
INDONB_LO04_LO0401,83552,AMI20301
INDONB_LO04_LO0402,83552,AMI20310
INDONB_LO04_LO0403,83554,AMI20302
INDONB_LO04_LO0404,83561,AMI20303
INDONB_LO04_LO0405,83553,AMI20304
INDONB_LO04_LO0406,83511,AMI20300
INDONB_LO04_LO0407,83572,AMI20305
INDONB_LO04_LO0408,83571,AMI20311
INDONB_LO04_LO0409,83582,AMI20312
INDONB_LO04_LO0410,83581,AMI20306
INDONB_LO04_LO0411,83562,AMI20307
INDONB_LO04_LO0412,83573,AMI20308
INDONB_LO06_LO0601,83353,AMI20802
INDONB_LO06_LO0602,83353,AMI20810
INDONB_LO06_LO0603,83352,AMI20814
INDONB_LO06_LO0604,83354,AMI20801
INDONB_LO06_LO0605,83352,AMI20807
INDONB_LO07_LO07,83121,AMI10000
INDONB_LO07_LO0701,83511,AMI10011
INDONB_LO07_LO0702,83239,AMI10012
INDONB_LO07_LO0703,83121,AMI10000
INDONB_LO07_LO0704,83233,AMI10015
INDONB_LO07_LO0705,83116,AMI10014
INDONB_LO07_LO0706,83126,AMI10013
INDONB_LO08_LO08,84313,AMI20517
INDONB_LO08_LO0801,84353,AMI20501
INDONB_LO08_LO0802,84353,AMI20514
INDONB_LO08_LO0803,84361,AMI20502
INDONB_LO08_LO0804,84353,AMI20527
INDONB_LO08_LO0805,84384,AMI20503
INDONB_LO08_LO0806,84383,AMI20515
INDONB_LO08_LO0807,84316,AMI20516
INDONB_LO08_LO0808,84372,AMI20526
INDONB_LO08_LO0809,84382,AMI20505
INDONB_LO08_LO0810,84372,AMI20525
INDONB_LO08_LO0811,84382,AMI20505
INDONB_LO08_LO0812,84373,AMI20506
INDONB_LO08_LO0813,84383,AMI20523
INDONB_LO08_LO0814,84381,AMI20507
INDONB_LO08_LO0815,84371,AMI20508
INDONB_LO08_LO0816,84381,AMI20522
INDONB_LO08_LO0817,84373,AMI20521
INDONB_LO08_LO0818,84383,AMI20509
INDONB_LO08_LO0819,84352,AMI20513
INDONB_LO08_LO0820,84372,AMI20510
INDONB_LO08_LO0821,84313,AMI20517
INDONB_LO08_LO0822,84384,AMI20520
INDONB_LO08_LO0823,84316,AMI20519
INDONB_LO08_LO0824,84352,AMI20518
INDONB_LO08_LO0825,84318,AMI20500
INDONB_LO09_LO0901,84455,AMI20908
INDONB_LO09_LO0902,84458,AMI20904
INDONB_LO09_LO0903,84456,AMI20901
INDONB_LO09_LO0904,84456,AMI20907
INDONB_LO09_LO0905,84454,AMI20906
INDONB_LO09_LO0906,84454,AMI20902
INDONB_LO09_LO0907,84457,AMI20903
INDONB_LO09_LO0908,84455,AMI20900
INDONB_LO11_LO11,84318,AMI20500
INDONB_LO03_LO0301,83355,AMI20808
INDONB_LO03_LO0302,83363,AMI20800
INDONB_LO03_LO0304,83361,AMI20804
INDONB_LO03_LO0305,83364,AMI20812
INDONB_LO03_LO0306,83371,AMI20813
INDONB_LO03_LO0307,83371,AMI20805
INDONB_LO03_LO0308,83365,AMI20806
INDONB_LO03_LO0309,83351,AMI20809
INDONB_LO03_LO0311,83362,AMI20811
INDONB_LO03_LO0314,83362,AMI20803
INDONB_LO05_LO0501,83653,AMI20401
INDONB_LO05_LO0502,83672,AMI20411
INDONB_LO05_LO0503,83672,AMI20402
INDONB_LO05_LO0504,83661,AMI20403
INDONB_LO05_LO0505,83663,AMI20413
INDONB_LO05_LO0506,83654,AMI20404
INDONB_LO05_LO0507,83661,AMI20414
INDONB_LO05_LO0508,83671,AMI20415
INDONB_LO05_LO0509,83671,AMI20415
INDONB_LO05_LO0510,83671,AMI20416
INDONB_LO05_LO0511,83656,AMI20406
INDONB_LO05_LO0512,83617,AMI20400
INDONB_LO05_LO0513,83656,AMI20417
INDONB_LO05_LO0514,83662,AMI20407
INDONB_LO05_LO0515,83654,AMI20418
INDONB_LO05_LO0516,83652,AMI20408
INDONB_LO05_LO0517,83652,AMI20419
INDONB_LO05_LO0518,83663,AMI20409
INDONB_LO05_LO0519,83653,AMI20420
INDONB_LO05_LO0520,83617,AMI20421
INDONT_NT01_NT01,85872,KOE20201
INDONT_NT01_NT0101,85861,KOE20204
INDONT_NT01_NT0102,85851,KOE20205
INDONT_NT01_NT0103,85871,KOE20203
INDONT_NT01_NT0104,85871,KOE20206
INDONT_NT01_NT0105,85872,KOE20201
INDONT_NT01_NT0106,85872,KOE20207
INDONT_NT01_NT0107,85851,KOE20217
INDONT_NT01_NT0108,85871,KOE20216
INDONT_NT01_NT0109,85861,KOE20215
INDONT_NT01_NT0110,85881,KOE20202
INDONT_NT01_NT0111,85881,KOE20208
INDONT_NT01_NT0112,85881,KOE20214
INDONT_NT01_NT0113,85881,KOE20213
INDONT_NT01_NT0114,85881,KOE20212
INDONT_NT01_NT0115,85851,KOE20211
INDONT_NT01_NT0116,85872,KOE20210
INDONT_NT01_NT0117,85819,KOE20209
INDONT_NT01_NT0118,85872,KOE20201
INDONT_NT02_NT0201,85713,KOE20119
INDONT_NT02_NT0202,85718,KOE20100
INDONT_NT02_NT0203,85717,KOE20118
INDONT_NT02_NT0205,75769,SMD20206
INDONT_NT02_NT0206,85752,KOE20110
INDONT_NT02_NT0207,85765,KOE22004
INDONT_NT02_NT0208,85766,KOE20101
INDONT_NT02_NT0210,85772,KOE20117
INDONT_NT02_NT0211,85772,KOE20117
INDONT_NT02_NT0212,85771,KOE20116
INDONT_NT02_NT0213,85766,KOE22003
INDONT_NT02_NT0214,85763,KOE20106
INDONT_NT02_NT0215,85762,KOE20104
INDONT_NT02_NT0216,85752,KOE20115
INDONT_NT02_NT0217,85773,KOE20111
INDONT_NT02_NT0218,85761,KOE20114
INDONT_NT02_NT0219,85761,KOE20103
INDONT_NT02_NT0220,85764,KOE20112
INDONT_NT02_NT0221,85752,KOE20108
INDONT_NT02_NT0222,85771,KOE20109
INDONT_NT02_NT0223,85765,KOE20113
INDONT_NT02_NT0224,85763,KOE22001
INDONT_NT02_NT0226,30958,PLM21005
INDONT_NT03_NT03,86319,KOE20800
INDONT_NT03_NT0301,86371,KOE20806
INDONT_NT03_NT0302,86371,KOE20801
INDONT_NT03_NT0303,86319,KOE20800
INDONT_NT03_NT0304,86314,KOE20807
INDONT_NT03_NT0305,86318,KOE20808
INDONT_NT03_NT0306,86361,KOE20809
INDONT_NT03_NT0307,86319,KOE20810
INDONT_NT03_NT0308,86318,KOE20811
INDONT_NT03_NT0309,86361,KOE20813
INDONT_NT03_NT0310,86352,KOE20814
INDONT_NT03_NT0311,86381,KOE20820
INDONT_NT03_NT0312,86352,KOE20803
INDONT_NT03_NT0313,86361,KOE20804
INDONT_NT03_NT0314,86361,KOE20815
INDONT_NT03_NT0315,86372,KOE20821
INDONT_NT03_NT0316,86362,KOE20816
INDONT_NT03_NT0317,86353,KOE20817
INDONT_NT03_NT0318,86382,KOE20818
INDONT_NT03_NT0319,86372,KOE20805
INDONT_NT03_NT0320,86319,KOE20800
INDONT_NT03_NT0323,86319,KOE20800
INDONT_NT03_NT0324,86374,KOE20822
INDONT_NT04_NT0401,86262,KOE20401
INDONT_NT04_NT0402,86262,KOE20401
INDONT_NT04_NT0403,86262,KOE20423
INDONT_NT04_NT0404,86261,KOE20402
INDONT_NT04_NT0405,86219,KOE20422
INDONT_NT04_NT0406,86253,KOE20414
INDONT_NT04_NT0407,86253,KOE20421
INDONT_NT04_NT0408,86211,KOE20415
INDONT_NT04_NT0409,86262,KOE20416
INDONT_NT04_NT0410,86216,KOE20400
INDONT_NT04_NT0411,86252,KOE20420
INDONT_NT04_NT0412,86272,KOE20409
INDONT_NT04_NT0413,86271,KOE20410
INDONT_NT04_NT0414,86252,KOE20411
INDONT_NT04_NT0415,86253,KOE20417
INDONT_NT04_NT0416,86262,KOE20418
INDONT_NT04_NT0418,86253,KOE20412
INDONT_NT04_NT0419,86271,KOE20425
INDONT_NT05_NT05,85351,KOE21914
INDONT_NT05_NT0501,85234,KOE10029
INDONT_NT05_NT0502,85362,KOE21928
INDONT_NT05_NT0503,85363,KOE21901
INDONT_NT05_NT0504,85367,KOE21902
INDONT_NT05_NT0505,85367,KOE21902
INDONT_NT05_NT0506,85367,KOE21903
INDONT_NT05_NT0507,85367,KOE21904
INDONT_NT05_NT0508,85364,KOE21906
INDONT_NT05_NT0509,85364,KOE21907
INDONT_NT05_NT0510,85364,KOE21908
INDONT_NT05_NT0511,85364,KOE21927
INDONT_NT05_NT0512,85365,KOE21909
INDONT_NT05_NT0513,85363,KOE21910
INDONT_NT05_NT0514,85223,KOE21911
INDONT_NT05_NT0515,85223,KOE21912
INDONT_NT05_NT0516,85228,KOE10030
INDONT_NT05_NT0517,85351,KOE21914
INDONT_NT05_NT0518,85361,KOE21915
INDONT_NT05_NT0519,85362,KOE21916
INDONT_NT05_NT0520,85146,KOE10031
INDONT_NT05_NT0522,85116,KOE10032
INDONT_NT05_NT0523,85353,KOE21922
INDONT_NT05_NT0524,85353,KOE21923
INDONT_NT05_NT0525,85368,KOE21924
INDONT_NT05_NT0526,85361,KOE21925
INDONT_NT05_NT0527,85369,KOE21926
INDONT_NT05_NT0529,85364,KOE21929
INDONT_NT05_NT0530,85225,KOE10033
INDONT_NT05_NT0531,85116,KOE10034
INDONT_NT06_NT0601,86685,KOE21806
INDONT_NT06_NT0602,86692,KOE21801
INDONT_NT06_NT0603,86683,KOE21809
INDONT_NT06_NT0604,86683,KOE21809
INDONT_NT06_NT0605,86681,KOE21803
INDONT_NT06_NT0607,86682,KOE21805
INDONT_NT06_NT0608,86691,KOE21802
INDONT_NT06_NT0609,86685,KOE21808
INDONT_NT07_NT0701,86591,KOE20625
INDONT_NT07_NT0702,86519,KOE20624
INDONT_NT07_NT0703,86516,KOE20623
INDONT_NT07_NT0704,86516,KOE20622
INDONT_NT07_NT0705,86592,KOE20626
INDONT_NT07_NT0706,86516,KOE20600
INDONT_NT07_NT0707,86561,KOE20614
INDONT_NT07_NT0708,86561,KOE20621
INDONT_NT07_NT0709,86591,KOE20620
INDONT_NT07_NT0711,86591,KOE20625
INDONT_NT07_NT0712,86592,KOE20626
INDONT_NT08_NT0801,86754,KOE21207
INDONT_NT08_NT0802,86754,KOE21201
INDONT_NT08_NT0803,86752,KOE21202
INDONT_NT08_NT0804,86753,KOE21203
INDONT_NT08_NT0805,86756,KOE21204
INDONT_NT08_NT0806,86757,KOE21205
INDONT_NT08_NT0807,86753,KOE21206
INDONT_NT08_NT0809,86753,KOE21208
INDONT_NT08_NT0810,86757,KOE21209
INDONT_NT08_NT0811,86752,KOE21210
INDONT_NT09_NT0901,86571,KOE21300
INDONT_NT09_NT0902,86581,KOE21306
INDONT_NT09_NT0903,86572,KOE21304
INDONT_NT09_NT0904,86582,KOE21302
INDONT_NT09_NT0905,86583,KOE21307
INDONT_NT09_NT0906,86584,KOE21305
INDONT_NT09_NT0910,86581,KOE21306
INDONT_NT09_NT0911,86583,KOE21307
INDONT_NT09_NT0912,86571,KOE21308
INDONT_NT10_NT1001,86472,KOE21401
INDONT_NT10_NT1002,86472,KOE21408
INDONT_NT10_NT1003,86462,KOE21403
INDONT_NT10_NT1004,86464,KOE21406
INDONT_NT10_NT1005,86463,KOE21404
INDONT_NT10_NT1006,86464,KOE21405
INDONT_NT10_NT1007,86472,KOE21407
INDONT_NT10_NT1008,26164,PDG22211
INDONT_NT11_NT1101,86452,KOE20902
INDONT_NT11_NT1102,86418,KOE20900
INDONT_NT11_NT1103,86413,KOE20919
INDONT_NT11_NT1104,86461,KOE20917
INDONT_NT11_NT1105,86452,KOE20908
INDONT_NT11_NT1106,86419,KOE20907
INDONT_NT11_NT1107,86419,KOE20913
INDONT_NT11_NT1108,86419,KOE20918
INDONT_NT11_NT1109,86419,KOE20914
INDONT_NT11_NT1110,86461,KOE20920
INDONT_NT11_NT1111,86461,KOE20921
INDONT_NT11_NT1112,86452,KOE20922
INDONT_NT12_NT1201,85918,KOE21501
INDONT_NT12_NT1202,85973,KOE21502
INDONT_NT12_NT1203,85981,KOE21508
INDONT_NT12_NT1204,85982,KOE21503
INDONT_NT12_NT1205,85981,KOE21504
INDONT_NT12_NT1206,85972,KOE21507
INDONT_NT12_NT1207,85972,KOE21505
INDONT_NT12_NT1208,85974,KOE21506
INDONT_NT12_NT1209,85974,KOE21509
INDONT_NT12_NT1210,85983,KOE21510
INDONT_NT13_NT1301,85391,KOE21913
INDONT_NT13_NT1302,85393,KOE21918
INDONT_NT13_NT1303,85391,KOE21919
INDONT_NT13_NT1304,85391,KOE21920
INDONT_NT13_NT1305,85392,KOE22100
INDONT_NT13_NT1306,85392,KOE21921
INDONT_NT13_NT1307,74874,PKY21208
INDONT_NT14_NT1401,86116,KOE20507
INDONT_NT14_NT1402,86115,KOE20521
INDONT_NT14_NT1403,86111,KOE20520
INDONT_NT14_NT1404,86171,KOE20501
INDONT_NT14_NT1405,86171,KOE20519
INDONT_NT14_NT1406,86181,KOE20518
INDONT_NT14_NT1407,86181,KOE20517
INDONT_NT14_NT1408,86181,KOE20502
INDONT_NT14_NT1409,86116,KOE20516
INDONT_NT14_NT1410,86161,KOE20503
INDONT_NT14_NT1411,86152,KOE20515
INDONT_NT14_NT1412,86171,KOE20514
INDONT_NT14_NT1413,86113,KOE20508
INDONT_NT14_NT1414,86116,KOE20513
INDONT_NT14_NT1415,86152,KOE20504
INDONT_NT14_NT1416,86153,KOE20505
INDONT_NT14_NT1417,86111,KOE20509
INDONT_NT14_NT1418,86183,KOE20506
INDONT_NT14_NT1419,86153,KOE20512
INDONT_NT14_NT1420,86183,KOE20511
INDONT_NT14_NT1421,86183,KOE20510
INDONT_NT14_NT1422,86116,KOE20513
INDONT_NT15_NT1501,87214,KOE21100
INDONT_NT15_NT1502,87271,KOE21108
INDONT_NT15_NT1503,87271,KOE21108
INDONT_NT15_NT1504,87284,KOE21107
INDONT_NT15_NT1505,87257,KOE21106
INDONT_NT15_NT1506,87272,KOE21105
INDONT_NT15_NT1507,87214,KOE21100
INDONT_NT16_NT1601,87262,KOE21609
INDONT_NT16_NT1602,87262,KOE21604
